,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
827,MKT3402,SECTIONAL TEACHING E3,6,4,1,1,1400,SCIENCE,Returning Students [P]
828,MKT3402,SECTIONAL TEACHING E3,4,3,2,1,500,SCHOOL OF COMPUTING,Returning Students [P]
829,MKT3402,SECTIONAL TEACHING E3,18,32,1,500,1400,SCHOOL OF BUSINESS,Returning Students [P]
830,MKT3412,SECTIONAL TEACHING F1,27,32,10,303,1301,SCHOOL OF BUSINESS,Returning Students [P]
831,MKT3418,SECTIONAL TEACHING G1,27,21,1,1,802,SCHOOL OF BUSINESS,Returning Students [P]
832,MKT3418,SECTIONAL TEACHING G2,28,6,23,1,500,SCHOOL OF BUSINESS,Returning Students [P]
833,MKT3420,SECTIONAL TEACHING H1,27,16,1,1,1053,SCHOOL OF BUSINESS,Returning Students [P]
834,MKT3420,SECTIONAL TEACHING H2,28,14,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
835,MKT4411,SECTIONAL TEACHING J1,25,23,8,1,1410,SCHOOL OF BUSINESS,Returning Students [P]
836,MKT4412,SECTIONAL TEACHING K1,25,12,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
837,ML4103,LECTURE SL1,27,19,1,1,1419,SCIENCE,Returning Students [P]
838,ML4111,LECTURE SL1,27,19,1,1,1000,SCIENCE,Returning Students [P]
839,ML4223,LECTURE SL1,27,19,1,1,500,SCIENCE,Returning Students [P]
840,ML4233,LECTURE SL1,27,19,1,1,750,SCIENCE,Returning Students [P]
841,MLE1101,LECTURE 2,270,222,1,1,500,ENGINEERING,Returning Students [P]
842,MLE2101,LECTURE 1,73,42,1,1,500,ENGINEERING,Returning Students [P]
843,MLE2102,LECTURE 1,50,42,1,1,500,ENGINEERING,Returning Students [P]
844,MLE2106,LECTURE 1,56,27,1,1,123,ENGINEERING,Returning Students [P]
845,MLE2107,LECTURE 1,56,25,1,1,100,ENGINEERING,Returning Students [P]
846,MLE3104,LECTURE 1,56,25,1,1,100,ENGINEERING,Returning Students [P]
847,MNO1001,LECTURE A1,50,43,1,1,2001,ENGINEERING,Returning Students [P]
848,MNO1001,LECTURE A1,4,7,3,101,978,SCHOOL OF COMPUTING,Returning Students [P]
849,MNO1001,LECTURE A1,17,7,1,1,300,SCHOOL OF BUSINESS,Returning Students [P]
850,MNO1001,LECTURE A2,50,51,1,1,4001,ENGINEERING,Returning Students [P]
851,MNO1001,LECTURE A2,13,8,10,1,250,SCHOOL OF COMPUTING,Returning Students [P]
852,MNO1001,LECTURE A2,22,7,1,1,433,SCHOOL OF BUSINESS,Returning Students [P]
853,MNO1001,LECTURE A3,50,39,1,1,3000,ENGINEERING,Returning Students [P]
854,MNO1001,LECTURE A3,8,6,52,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
855,MNO1001,LECTURE A3,15,4,1,1,200,SCHOOL OF BUSINESS,Returning Students [P]
856,MNO2302,SECTIONAL TEACHING A1,25,27,200,261,923,SCHOOL OF BUSINESS,Returning Students [P]
857,MNO2302,SECTIONAL TEACHING A2,25,13,1,1,200,SCHOOL OF BUSINESS,Returning Students [P]
858,MNO2311,SECTIONAL TEACHING B1,7,0,0,0,0,ENGINEERING,Returning Students [P]
859,MNO2311,SECTIONAL TEACHING B1,17,19,301,598,1440,SCHOOL OF BUSINESS,Returning Students [P]
860,MNO2311,SECTIONAL TEACHING B2,7,4,50,1,1560,ENGINEERING,Returning Students [P]
861,MNO2311,SECTIONAL TEACHING B2,18,26,201,353,1035,SCHOOL OF BUSINESS,Returning Students [P]
862,MNO2311,SECTIONAL TEACHING B3,6,5,1,1,2311,ENGINEERING,Returning Students [P]
863,MNO2311,SECTIONAL TEACHING B3,20,32,2,512,1500,SCHOOL OF BUSINESS,Returning Students [P]
864,MNO3301,SECTIONAL TEACHING C1,18,18,1,1,1577,SCHOOL OF BUSINESS,Returning Students [P]
865,MNO3301,SECTIONAL TEACHING C2,19,26,66,400,1400,SCHOOL OF BUSINESS,Returning Students [P]
866,MNO3303,SECTIONAL TEACHING D1,24,9,1,1,30,SCHOOL OF BUSINESS,Returning Students [P]
867,MNO3303,SECTIONAL TEACHING D2,24,19,1,1,600,SCHOOL OF BUSINESS,Returning Students [P]
868,MNO3303,SECTIONAL TEACHING D3,24,19,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
869,MNO3313A,SECTIONAL TEACHING E1,27,7,1,1,194,SCHOOL OF BUSINESS,Returning Students [P]
870,MNO3313F,SECTIONAL TEACHING G1,27,3,1,1,21,SCHOOL OF BUSINESS,Returning Students [P]
871,MNO4312,SECTIONAL TEACHING H1,27,5,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
872,MNO4313C,SECTIONAL TEACHING J1,27,22,1,1,1750,SCHOOL OF BUSINESS,Returning Students [P]
873,MNO4313E,SECTIONAL TEACHING K1,31,27,1,1,1750,SCHOOL OF BUSINESS,Returning Students [P]
874,MNO4313E,SECTIONAL TEACHING K2,31,17,1,1,850,SCHOOL OF BUSINESS,Returning Students [P]
875,MS3209,LECTURE 1,70,3,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
876,MS3210,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
877,MS3211,LECTURE 1,20,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
878,MS4880A,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
879,MS4880C,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
880,MUA1105,SECTIONAL TEACHING 1,16,6,11,1,1008,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
881,MUA1105,SECTIONAL TEACHING 2,16,7,1,1,1500,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
882,MUA1105,SECTIONAL TEACHING 3,16,13,1,1,1001,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
883,MUA2111,SECTIONAL TEACHING 1,10,4,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
884,MUA2113,SECTIONAL TEACHING 1,10,4,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
885,MUA2207,SECTIONAL TEACHING 1,15,5,1,1,100,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
886,MUA3105,SECTIONAL TEACHING 1,10,11,1,1,50,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
887,MUA3105,SECTIONAL TEACHING 2,10,2,11,1,1000,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
888,MUA3111,SECTIONAL TEACHING 1,5,2,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
889,MUA3113,SECTIONAL TEACHING 1,5,2,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
890,MUA3205,SECTIONAL TEACHING 1,15,11,11,1,3000,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
891,MUA3209,SECTIONAL TEACHING 1,20,5,1,1,550,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
892,MUA3210,SECTIONAL TEACHING 1,30,11,1,1,5000,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
893,MUA3212,LECTURE 1,15,3,1,1,11,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
894,MUA3214,SECTIONAL TEACHING 1,15,4,1,1,1000,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
895,MUA4113,SECTIONAL TEACHING 1,8,5,1,1,10,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
896,MUA4203,SECTIONAL TEACHING 1,15,1,500,1,500,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
897,MUH2115,LECTURE 1,24,6,1,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
898,MUH2115,LECTURE 2,24,7,1,1,50,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
899,MUH3115,SECTIONAL TEACHING 1,15,7,1,1,1008,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
900,MUH4115,SECTIONAL TEACHING 1,13,9,100,1,1010,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
901,MUH4115,SECTIONAL TEACHING 2,12,4,1,1,500,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
902,MUL2101,SECTIONAL TEACHING 1,15,5,1,1,20,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
903,MUL2101,SECTIONAL TEACHING 2,15,8,1,1,50,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
904,MUL2101,SECTIONAL TEACHING 3,15,4,11,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
905,MUL3201,SECTIONAL TEACHING 1,15,4,10,1,600,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
906,MUL3201,SECTIONAL TEACHING 2,15,12,1,1,500,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
907,MUL3201,SECTIONAL TEACHING 3,15,6,1,1,1000,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
908,MUT2119,SECTIONAL TEACHING 1,11,4,1,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
909,MUT2119,SECTIONAL TEACHING 2,12,3,1,1,10,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
910,MUT2119,SECTIONAL TEACHING 3,12,2,1,1,30,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
911,MUT2125,SECTIONAL TEACHING 1,9,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
912,MUT2125,SECTIONAL TEACHING 2,9,4,1,1,50,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
913,MUT2125,SECTIONAL TEACHING 3,9,1,300,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
914,MUT3111,SECTIONAL TEACHING 1,12,5,20,1,200,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
915,MUT3111,SECTIONAL TEACHING 2,12,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
916,MUT3111,SECTIONAL TEACHING 3,11,12,1,1,600,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
917,MUT4201,SECTIONAL TEACHING 1,15,2,1,1,100,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
918,NM1101E,LECTURE 1,50,65,1,200,3000,ARTS & SOCIAL SCIENCES,Returning Students [P]
919,NM1101E,LECTURE 1,10,4,10,1,200,SCHOOL OF COMPUTING,Returning Students [P]
920,NM2101,LECTURE 1,22,19,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
921,NM2101,LECTURE 1,30,33,50,150,1400,SCHOOL OF COMPUTING,Returning Students [P]
922,NM2201,LECTURE 1,42,23,1,1,906,ARTS & SOCIAL SCIENCES,Returning Students [P]
923,NM2201,LECTURE 1,22,2,1,1,101,SCHOOL OF COMPUTING,Returning Students [P]
924,NM2208,LECTURE 1,70,83,10,550,2237,ARTS & SOCIAL SCIENCES,Returning Students [P]
925,NM2208,LECTURE 1,15,24,200,1000,2160,SCHOOL OF COMPUTING,Returning Students [P]
926,NM2210,LECTURE 1,17,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
927,NM2216,LECTURE 1,48,22,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
928,NM2216,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
929,NM2217,LECTURE 1,13,17,1,53,614,ARTS & SOCIAL SCIENCES,Returning Students [P]
930,NM2217,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
931,NM2219,LECTURE 1,26,17,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P]
932,NM2220,LECTURE 1,180,218,1,284,1584,ARTS & SOCIAL SCIENCES,Returning Students [P]
933,NM3210,LECTURE 1,118,134,5,301,2006,ARTS & SOCIAL SCIENCES,Returning Students [P]
934,NM3215,LECTURE 1,167,209,100,500,2600,ARTS & SOCIAL SCIENCES,Returning Students [P]
935,NM3215,LECTURE 1,9,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
936,NM3216,LECTURE 1,10,5,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
937,NM3216,LECTURE 1,5,12,400,1020,2000,SCHOOL OF COMPUTING,Returning Students [P]
938,NM3217,LECTURE 1,41,1,20,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P]
939,NM3220,LECTURE 1,17,11,1,1,142,ARTS & SOCIAL SCIENCES,Returning Students [P]
940,NM3223,LECTURE 1,10,7,5,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P]
941,NM3223,LECTURE 1,5,6,108,128,2007,SCHOOL OF COMPUTING,Returning Students [P]
942,NM3224,LECTURE 1,97,90,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
943,NM4101,SECTIONAL TEACHING 1,23,7,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
944,NM4206,SECTIONAL TEACHING 1,19,7,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
945,NM4206,SECTIONAL TEACHING 1,5,14,108,1756,3000,SCHOOL OF COMPUTING,Returning Students [P]
946,NM4880C,SECTIONAL TEACHING 1,35,17,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
947,NM5206,SECTIONAL TEACHING 1,35,12,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
948,NM5207,SECTIONAL TEACHING 1,35,14,1,1,1133,ARTS & SOCIAL SCIENCES,Returning Students [P]
949,NM5208,SECTIONAL TEACHING 1,60,5,1,1,1133,ARTS & SOCIAL SCIENCES,Returning Students [P]
950,PC1141,LECTURE SL1,10,3,20,1,100,SCIENCE,Returning Students [P]
951,PC1142,LECTURE SL1,10,1,100,1,100,SCIENCE,Returning Students [P]
952,PC1221,LECTURE SL1,40,6,1,1,100,SCHOOL OF COMPUTING,Returning Students [P]
953,PC1222,LECTURE SL1,20,2,1,1,3,SCHOOL OF COMPUTING,Returning Students [P]
954,PC1322,LECTURE SL1,80,96,10,200,4000,SCIENCE,Returning Students [P]
955,PC1323,LECTURE SL1,60,55,1,1,1027,SCIENCE,Returning Students [P]
956,PC1327,LECTURE SL1,80,84,50,100,3000,SCIENCE,Returning Students [P]
957,PC1431,LECTURE 1,5,3,1,1,17,SCIENCE,Returning Students [P]
958,PC1431,LECTURE 2,5,3,1,1,696,SCIENCE,Returning Students [P]
959,PC1431,LECTURE 3,5,3,1,1,1200,SCIENCE,Returning Students [P]
960,PC1432,LECTURE 1,5,2,1,1,5,SCIENCE,Returning Students [P]
961,PC1432,LECTURE 1,20,4,2,1,100,SCHOOL OF COMPUTING,Returning Students [P]
962,PC2130,LECTURE SL1,65,64,1,1,1407,SCIENCE,Returning Students [P]
963,PC2131,LECTURE SL1,65,58,1,1,615,SCIENCE,Returning Students [P]
964,PC2193,LECTURE SL1,70,51,1,1,425,SCIENCE,Returning Students [P]
965,PC2231,LECTURE SL1,70,16,1,1,500,SCIENCE,Returning Students [P]
966,PC2267,LECTURE SL1,80,5,1,1,1403,SCIENCE,Returning Students [P]
967,PC3193,LECTURE SL1,80,45,1,1,1304,SCIENCE,Returning Students [P]
968,PC3231,LECTURE SL1,60,27,1,1,1000,SCIENCE,Returning Students [P]
969,PC3233,LECTURE SL1,60,34,1,1,388,SCIENCE,Returning Students [P]
970,PC3235,LECTURE SL1,60,42,1,1,2526,SCIENCE,Returning Students [P]
971,PC3242,LECTURE SL1,35,16,1,1,500,SCIENCE,Returning Students [P]
972,PC3274,LECTURE SL1,35,29,1,1,1500,SCIENCE,Returning Students [P]
973,PC4130,LECTURE SL1,45,31,1,1,3980,SCIENCE,Returning Students [P]
974,PC4241,LECTURE SL1,45,11,1,1,500,SCIENCE,Returning Students [P]
975,PC4244,LECTURE SL1,45,12,1,1,1001,SCIENCE,Returning Students [P]
976,PC4246,LECTURE SL1,45,9,1,1,1000,SCIENCE,Returning Students [P]
977,PC4248,LECTURE SL1,45,7,1,1,1000,SCIENCE,Returning Students [P]
978,PC4250,LECTURE SL1,40,12,1,1,1600,SCIENCE,Returning Students [P]
979,PC4259,LECTURE SL1,40,11,1,1,1501,SCIENCE,Returning Students [P]
980,PC4259,LECTURE SL1,10,0,0,0,0,ENGINEERING,Returning Students [P]
981,PC4267,LECTURE SL1,45,5,1,1,100,SCIENCE,Returning Students [P]
982,PF1101,LECTURE 1,6,3,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
983,PF1102,LECTURE 1,3,1,100,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
984,PF1102,LECTURE 2,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
985,PF2101,LECTURE 1,130,117,1,1,1101,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
986,PF2102,LECTURE 1,105,90,1,1,780,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
987,PF2201,LECTURE 1,75,91,1,100,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
988,PF2301,LECTURE 1,85,54,1,1,386,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
989,PF3101,LECTURE 1,30,15,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
990,PF3101,LECTURE 1,25,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
991,PH1101E,LECTURE 1,50,47,1,1,1095,ARTS & SOCIAL SCIENCES,Returning Students [P]
992,PH2110,LECTURE 1,20,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
993,PH2201,LECTURE 1,10,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
994,PH2211,LECTURE 1,15,1,51,1,51,ARTS & SOCIAL SCIENCES,Returning Students [P]
995,PH2212,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
996,PH3209,LECTURE 1,10,3,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
997,PH3212,LECTURE 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
998,PH3214,LECTURE 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
999,PH4202,SEMINAR-STYLE MODULE CLASS 1,8,5,20,1,2000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1000,PH4203,SEMINAR-STYLE MODULE CLASS 1,24,5,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1001,PH4205,SEMINAR-STYLE MODULE CLASS 1,12,3,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1002,PH4211,SEMINAR-STYLE MODULE CLASS 1,10,3,1,1,2346,ARTS & SOCIAL SCIENCES,Returning Students [P]
1003,PL1101E,LECTURE 1,65,76,1,95,2649,ARTS & SOCIAL SCIENCES,Returning Students [P]
1004,PL2131,LECTURE 1,23,12,1,1,700,ARTS & SOCIAL SCIENCES,Returning Students [P]
1005,PL2132,LECTURE 1,13,8,1,1,1500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1006,PL3232,LECTURE 1,96,5,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
1007,PL3233,LECTURE 1,27,26,1,1,1156,ARTS & SOCIAL SCIENCES,Returning Students [P]
1008,PL3234,LECTURE 1,106,4,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
1009,PL3235,LECTURE 1,123,2,1,1,8,ARTS & SOCIAL SCIENCES,Returning Students [P]
1010,PL3236,LECTURE 1,80,7,1,1,451,ARTS & SOCIAL SCIENCES,Returning Students [P]
1011,PL3237,LECTURE 1,19,10,1,1,999,ARTS & SOCIAL SCIENCES,Returning Students [P]
1012,PL3242,LECTURE 1,59,28,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1013,PL3244,LECTURE 1,37,18,1,1,1200,ARTS & SOCIAL SCIENCES,Returning Students [P]
1014,PL3248,LECTURE 1,28,9,1,1,700,ARTS & SOCIAL SCIENCES,Returning Students [P]
1015,PL3252,LECTURE 1,46,20,1,1,1371,ARTS & SOCIAL SCIENCES,Returning Students [P]
1016,PL3254,LECTURE 1,14,12,10,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1017,PL3281B,LECTURE 1,5,6,501,888,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1018,PL3281C,LECTURE 1,17,4,10,1,150,ARTS & SOCIAL SCIENCES,Returning Students [P]
1019,PL3282A,LECTURE 1,25,30,1,300,1680,ARTS & SOCIAL SCIENCES,Returning Students [P]
1020,PL3282B,LECTURE 1,25,34,1,476,2055,ARTS & SOCIAL SCIENCES,Returning Students [P]
1021,PL4202,SEMINAR-STYLE MODULE CLASS 1,27,5,1,1,1100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1022,PL4206,SEMINAR-STYLE MODULE CLASS 1,33,9,1,1,2500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1023,PL4207,SEMINAR-STYLE MODULE CLASS 1,11,14,1,20,1099,ARTS & SOCIAL SCIENCES,Returning Students [P]
1024,PL4208,SEMINAR-STYLE MODULE CLASS 1,50,62,3,350,1859,ARTS & SOCIAL SCIENCES,Returning Students [P]
1025,PL4214,SEMINAR-STYLE MODULE CLASS 1,6,7,30,57,577,ARTS & SOCIAL SCIENCES,Returning Students [P]
1026,PL4218,SEMINAR-STYLE MODULE CLASS 1,50,57,1,376,2223,ARTS & SOCIAL SCIENCES,Returning Students [P]
1027,PL4219,SEMINAR-STYLE MODULE CLASS 1,50,55,10,48,1638,ARTS & SOCIAL SCIENCES,Returning Students [P]
1028,PL4221,SEMINAR-STYLE MODULE CLASS 1,23,4,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1029,PL4223,SEMINAR-STYLE MODULE CLASS 1,14,7,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
1030,PL4224,SEMINAR-STYLE MODULE CLASS 1,50,70,1,788,2009,ARTS & SOCIAL SCIENCES,Returning Students [P]
1031,PL5221,SEMINAR-STYLE MODULE CLASS 1,35,11,1,1,1231,ARTS & SOCIAL SCIENCES,Returning Students [P]
1032,PL5223,SEMINAR-STYLE MODULE CLASS 1,35,19,1,1,1307,ARTS & SOCIAL SCIENCES,Returning Students [P]
1033,PR1301,LECTURE SL1,50,55,1,80,2488,SCIENCE,Returning Students [P]
1034,PR4202,LECTURE SL1,70,0,0,0,0,SCIENCE,Returning Students [P]
1035,PR4203,LECTURE SL1,70,32,1,1,3000,SCIENCE,Returning Students [P]
1036,PR4205,LECTURE SL1,25,6,1,1,20,SCIENCE,Returning Students [P]
1037,PR4207,LECTURE SL1,50,13,1,1,1000,SCIENCE,Returning Students [P]
1038,PS1101E,LECTURE 1,44,16,1,1,740,ARTS & SOCIAL SCIENCES,Returning Students [P]
1039,PS2102,LECTURE 1,50,7,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
1040,PS2231,LECTURE 1,1,5,285,1001,1001,ARTS & SOCIAL SCIENCES,Returning Students [P]
1041,PS2232,LECTURE 1,3,5,400,1500,1687,ARTS & SOCIAL SCIENCES,Returning Students [P]
1042,PS2235,LECTURE 1,7,11,50,400,1006,ARTS & SOCIAL SCIENCES,Returning Students [P]
1043,PS2237,LECTURE 1,88,11,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1044,PS2240,LECTURE 1,12,18,30,380,2763,ARTS & SOCIAL SCIENCES,Returning Students [P]
1045,PS2242,LECTURE 1,6,7,200,200,600,ARTS & SOCIAL SCIENCES,Returning Students [P]
1046,PS2248,LECTURE 1,21,5,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1047,PS2249,LECTURE 1,60,6,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1048,PS3236,LECTURE 1,2,7,200,1000,1015,ARTS & SOCIAL SCIENCES,Returning Students [P]
1049,PS3238,LECTURE 1,3,7,50,1000,1366,ARTS & SOCIAL SCIENCES,Returning Students [P]
1050,PS3241,LECTURE 1,30,12,1,1,2183,ARTS & SOCIAL SCIENCES,Returning Students [P]
1051,PS3242,LECTURE 1,7,9,200,205,1600,ARTS & SOCIAL SCIENCES,Returning Students [P]
1052,PS4202,SECTIONAL TEACHING 1,35,36,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1053,PS4204,SECTIONAL TEACHING 1,4,6,300,400,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1054,PS4205,SECTIONAL TEACHING 1,35,35,1,1,1686,ARTS & SOCIAL SCIENCES,Returning Students [P]
1055,PS4206,SECTIONAL TEACHING 1,35,47,1,800,1800,ARTS & SOCIAL SCIENCES,Returning Students [P]
1056,PS4208,SECTIONAL TEACHING 1,6,8,1,100,1001,ARTS & SOCIAL SCIENCES,Returning Students [P]
1057,PS4210,SECTIONAL TEACHING 1,8,3,1,1,131,ARTS & SOCIAL SCIENCES,Returning Students [P]
1058,PS4216,SECTIONAL TEACHING 1,35,50,2,700,1612,ARTS & SOCIAL SCIENCES,Returning Students [P]
1059,PS4217A,SECTIONAL TEACHING 1,27,1,7,1,7,ARTS & SOCIAL SCIENCES,Returning Students [P]
1060,PS4218,SECTIONAL TEACHING 1,7,6,1,1,900,ARTS & SOCIAL SCIENCES,Returning Students [P]
1061,QF4102,LECTURE SL1,30,40,1,300,2005,SCIENCE,Returning Students [P]
1062,RE2801,LECTURE 1,137,127,1,1,1187,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1063,RE2802,LECTURE 1,137,130,1,1,1100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1064,RE2902,LECTURE 1,25,7,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1065,RE2902,SECTIONAL TEACHING 2,10,4,10,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1066,RE3190,LECTURE 1,175,101,1,1,3700,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1067,RE3280,LECTURE 1,121,118,1,1,1234,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1068,RE3281,LECTURE 1,97,97,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1069,RE3290,LECTURE 1,50,49,1,1,4666,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1070,RE3290,SECTIONAL TEACHING 2,10,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1071,RE3381,LECTURE 1,97,93,1,1,1234,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1072,RE3390,LECTURE 1,95,112,2,503,5684,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1073,RE3481,LECTURE 1,50,17,1,1,1200,ENGINEERING,Returning Students [P]
1074,RE3481,LECTURE 1,97,93,1,1,955,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1075,RE4180,LECTURE 1,150,131,1,1,2198,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1076,RE4291,LECTURE 1,73,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
