,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
788,SE5242,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
789,SE5243,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
790,SE5264,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
791,SE5294,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
792,SH5402,LECTURE L,5,0,0,0,0,ENGINEERING,NUS Students [P]
793,SN1101E,LECTURE 1,2,5,596,662,900,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
794,SN2234,LECTURE 1,6,12,69,377,801,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
795,SN2275,LECTURE 1,23,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
796,SN3261,SECTIONAL TEACHING 1,23,2,100,1,101,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
797,SP1201,LECTURE SL11,1,3,50,450,450,SCIENCE,NUS Students [P]
798,SP1201,LECTURE SL2,1,3,7,597,597,SCIENCE,NUS Students [P]
799,SP1201,LECTURE SL9,1,1,20,1,20,SCIENCE,NUS Students [P]
800,SP1202,LECTURE SL1,8,0,0,0,0,SCIENCE,NUS Students [P]
801,SP1202,LECTURE SL2,4,2,10,1,1800,SCIENCE,NUS Students [P]
802,SP1202,LECTURE SL3,5,2,1,1,194,SCIENCE,NUS Students [P]
803,SP1202,LECTURE SL4,6,1,1,1,1,SCIENCE,NUS Students [P]
804,SP1202,LECTURE SL5,4,1,1,1,1,SCIENCE,NUS Students [P]
805,SP1202,LECTURE SL6,1,2,2,50,50,SCIENCE,NUS Students [P]
806,SP1202,LECTURE SL7,6,0,0,0,0,SCIENCE,NUS Students [P]
807,SSA2204,LECTURE 1,4,7,349,1000,2429,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
808,SSA2211,LECTURE 1,3,14,20,1000,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
809,SSA2218,LECTURE 1,1,4,249,1505,1505,ARTS & SOCIAL SCIENCES,NUS Students [G]
810,SSA3203,LECTURE 1,1,3,50,400,400,ARTS & SOCIAL SCIENCES,NUS Students [G]
811,SSB2216,SECTIONAL TEACHING SB11,3,12,143,913,999,SCHOOL OF BUSINESS,NUS Students [G]
812,SSD2210,LECTURE 1,3,8,100,785,1000,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
813,ST1131,LECTURE SL1,11,8,1,1,590,SCIENCE,NUS Students [P]
814,ST1131A,LECTURE SL1,6,2,1,1,2,SCIENCE,NUS Students [P]
815,ST1232,LECTURE SL1,42,1,867,1,867,SCIENCE,NUS Students [P]
816,ST2131,LECTURE SL1,59,1,1,1,1,SCIENCE,"NUS Students [P, G]"
817,ST2132,LECTURE SL1,29,0,0,0,0,SCIENCE,"NUS Students [P, G]"
818,ST2137,LECTURE SL1,37,1,1,1,1,SCIENCE,"NUS Students [P, G]"
819,ST2334,LECTURE SL1,144,2,1,1,100,SCIENCE,"NUS Students [P, G]"
820,ST3131,LECTURE SL1,49,4,1,1,100,SCIENCE,"NUS Students [P, G]"
821,ST3235,LECTURE SL1,93,1,1,1,1,SCIENCE,"NUS Students [P, G]"
822,ST3236,LECTURE SL1,1,4,100,3662,3662,SCIENCE,"NUS Students [P, G]"
823,ST3242,LECTURE SL1,76,5,1,1,50,SCIENCE,"NUS Students [P, G]"
824,ST3246,LECTURE SL1,55,2,1,1,1,SCIENCE,"NUS Students [P, G]"
825,ST4231,LECTURE SL1,33,2,1,1,50,SCIENCE,"NUS Students [P, G]"
826,ST4232,LECTURE SL1,25,1,1,1,1,SCIENCE,"NUS Students [P, G]"
827,ST4233,LECTURE SL1,16,1,1,1,1,SCIENCE,"NUS Students [P, G]"
828,ST4241,LECTURE SL1,21,1,1,1,1,SCIENCE,"NUS Students [P, G]"
829,ST5206,LECTURE SL1,2,0,0,0,0,SCIENCE,NUS Students [P]
830,ST5214,LECTURE SL1,4,0,0,0,0,SCIENCE,NUS Students [P]
831,SW1101E,LECTURE 1,1,1,994,1,994,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
832,SW2101,LECTURE 1,47,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
833,SW2103,LECTURE 1,43,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
834,SW2104,LECTURE 1,4,8,100,398,1240,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
835,SW2105,LECTURE 1,37,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
836,SW3101,LECTURE 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
837,TC1401,LECTURE 1,72,0,0,0,0,ENGINEERING,NUS Students [P]
838,TC2111,LECTURE 1,19,0,0,0,0,ENGINEERING,NUS Students [P]
839,TC2112,LECTURE 1,62,0,0,0,0,ENGINEERING,NUS Students [P]
840,TC2113,LECTURE 1,26,0,0,0,0,ENGINEERING,NUS Students [P]
841,TC2411,LECTURE 1,68,0,0,0,0,ENGINEERING,NUS Students [P]
842,TC3114,LECTURE 1,18,0,0,0,0,ENGINEERING,NUS Students [P]
843,TC4101,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
844,TC4118,LECTURE 1,118,1,1,1,1,ENGINEERING,NUS Students [P]
845,TC4205,LECTURE 1,51,1,2,1,2,ENGINEERING,NUS Students [P]
846,TC4220,LECTURE 1,49,0,0,0,0,ENGINEERING,NUS Students [P]
847,TE2003,LECTURE 1,359,0,0,0,0,ENGINEERING,NUS Students [P]
848,TE2101,LECTURE 1,183,1,1,1,1,ENGINEERING,NUS Students [P]
849,TE3201,LECTURE 1,46,0,0,0,0,ENGINEERING,NUS Students [P]
850,TE4001,LECTURE 1,76,0,0,0,0,ENGINEERING,NUS Students [P]
851,TG1401,LECTURE 1,271,0,0,0,0,ENGINEERING,NUS Students [P]
852,TM1402,LECTURE 1,152,1,1,1,1,ENGINEERING,NUS Students [P]
853,TM2101,LECTURE 1,154,0,0,0,0,ENGINEERING,NUS Students [P]
854,TM2112,LECTURE 1,147,0,0,0,0,ENGINEERING,NUS Students [P]
855,TM2122,LECTURE 1,2,1,5,1,5,ENGINEERING,NUS Students [P]
856,TM3211,LECTURE 1,24,1,26,1,26,ENGINEERING,NUS Students [P]
857,TM3223,LECTURE 1,13,1,2,1,2,ENGINEERING,NUS Students [P]
858,TM3261,LECTURE 1,30,0,0,0,0,ENGINEERING,NUS Students [P]
859,TM3263,LECTURE 1,23,0,0,0,0,ENGINEERING,NUS Students [P]
860,TM4101,LECTURE 1,191,0,0,0,0,ENGINEERING,NUS Students [P]
861,TM4234,LECTURE 1,52,0,0,0,0,ENGINEERING,NUS Students [P]
862,TM4245,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
863,TM4251,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
864,TM4254,LECTURE 1,1,0,0,0,0,ENGINEERING,NUS Students [P]
865,TM4283,LECTURE 1,21,0,0,0,0,ENGINEERING,NUS Students [P]
866,TP5025,LECTURE 1,4,1,1,1,1,ENGINEERING,NUS Students [P]
867,TR3001,SECTIONAL TEACHING C1,2,5,1,365,550,SCHOOL OF BUSINESS,"NUS Students [P, G]"
868,TR3001,SECTIONAL TEACHING C2,1,4,1,1249,1249,SCHOOL OF BUSINESS,"NUS Students [P, G]"
869,TR3002,SECTIONAL TEACHING D1,12,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
870,TS2233,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
871,TS2238,LECTURE 1,1,1,2264,1,2264,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
872,TS3231,SEMINAR-STYLE MODULE CLASS 1,32,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
873,TS3232,SEMINAR-STYLE MODULE CLASS 1,29,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
874,TS3234,SEMINAR-STYLE MODULE CLASS 1,19,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
875,TS3235,LECTURE 1,6,2,402,1,402,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
876,TS4217,SEMINAR-STYLE MODULE CLASS 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
877,TS4219,SEMINAR-STYLE MODULE CLASS 1,31,1,2844,1,2844,ARTS & SOCIAL SCIENCES,NUS Students [P]
878,TS4220,SEMINAR-STYLE MODULE CLASS 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
879,TS4880A,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
880,UAR2205,SEMINAR-STYLE MODULE CLASS 1,17,1,700,1,700,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
881,UAR2299A,SEMINAR-STYLE MODULE CLASS 1,16,1,5,1,5,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
882,UD5221,LECTURE 1,37,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
883,UIT2204,SEMINAR-STYLE MODULE CLASS 1,1,1,500,1,500,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
884,UIT2205,PACKAGED LECTURE 1,11,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
885,UIT2205,PACKAGED LECTURE 2,9,1,2,1,2,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
886,ULS2202,PACKAGED LECTURE 1,1,2,1,250,250,UNIVERSITY SCHOLARS PROGRAMME,"NUS Students [P, G]"
887,UNL2201,PACKAGED LECTURE 1,9,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
888,UNL2201,PACKAGED LECTURE 2,9,3,1,1,50,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
889,USC2001,LECTURE SL1,12,0,0,0,0,SCIENCE,NUS Students [P]
890,USC3002,LECTURE SL1,32,1,1000,1,1000,SCIENCE,NUS Students [P]
891,USE2305,PACKAGED LECTURE 2,5,3,1,1,486,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
892,UWC2101P,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
893,UWC2101P,SEMINAR-STYLE MODULE CLASS 2,3,2,1,1,350,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
894,UWC2101S,SEMINAR-STYLE MODULE CLASS 2,1,2,1,249,249,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
