,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
779,LAF1201,LECTURE 3,6,8,220,1169,1895,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
780,LAF1201,LECTURE 4,6,11,150,1052,1342,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
781,LAF1201,LECTURE 5,6,16,200,1149,1389,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
782,LAF1201,LECTURE 5,1,4,62,300,300,ARTS & SOCIAL SCIENCES,New Students [P]
783,LAF1201,LECTURE 6,6,8,397,1048,2500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
784,LAF1201,LECTURE 6,2,4,210,291,314,ARTS & SOCIAL SCIENCES,New Students [P]
785,LAF1201,LECTURE 7,6,10,662,1100,1993,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
786,LAF1201,LECTURE 8,6,13,1,1247,1403,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
787,LAF1201,LECTURE 9,7,10,400,1274,1700,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
788,LAF2201,LECTURE 1,3,6,250,562,700,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
789,LAF2201,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
790,LAF2201,LECTURE 2,13,11,1,1,803,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
791,LAF2201,LECTURE 2,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
792,LAF2201,LECTURE 3,14,17,100,230,1250,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
793,LAF2201,LECTURE 3,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
794,LAF3201,LECTURE 1,2,3,250,766,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
795,LAF3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
796,LAF3201,LECTURE 2,7,13,20,563,1159,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
797,LAF3201,LECTURE 3,8,11,502,750,1191,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
798,LAF3201,LECTURE 3,1,1,3,1,3,ARTS & SOCIAL SCIENCES,New Students [P]
799,LAF3201,LECTURE 4,9,12,100,471,1580,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
800,LAF3201,LECTURE 4,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
801,LAF4201,LECTURE 1,13,8,1,1,1805,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
802,LAF4201,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
803,LAG1201,LECTURE 1,4,8,1,810,1321,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
804,LAG1201,LECTURE 1,2,2,250,1,330,ARTS & SOCIAL SCIENCES,New Students [P]
805,LAG1201,LECTURE 2,4,9,300,912,1781,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
806,LAG1201,LECTURE 2,2,2,1,1,2,ARTS & SOCIAL SCIENCES,New Students [P]
807,LAG1201,LECTURE 3,7,12,655,963,2421,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
808,LAG1201,LECTURE 3,2,2,2,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
809,LAG1201,LECTURE 4,6,9,1,950,1426,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
810,LAG1201,LECTURE 4,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
811,LAG1201,LECTURE 5,3,7,700,1122,1312,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
812,LAG1201,LECTURE 5,5,5,5,1,288,ARTS & SOCIAL SCIENCES,New Students [P]
813,LAG1201,LECTURE 6,6,14,200,923,978,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
814,LAG1201,LECTURE 6,2,4,3,200,397,ARTS & SOCIAL SCIENCES,New Students [P]
815,LAG1201,LECTURE 7,5,11,1,885,1400,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
816,LAG1201,LECTURE 7,6,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
817,LAG1201,LECTURE 8,6,7,765,1020,1680,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
818,LAG1201,LECTURE 8,3,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
819,LAG1201,LECTURE 9,5,12,200,800,1400,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
820,LAG1201,LECTURE 9,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
821,LAG2201,LECTURE 1,14,9,5,1,573,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
822,LAG2201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
823,LAG2201,LECTURE 2,13,9,30,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
824,LAG2201,LECTURE 2,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
825,LAG2201,LECTURE 3,15,6,1,1,1218,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
826,LAG2201,LECTURE 3,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
827,LAG2201,LECTURE 4,15,9,1,1,994,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
828,LAG2201,LECTURE 4,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
829,LAG3201,LECTURE 1,8,9,300,400,1200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
830,LAG3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
831,LAG3201,LECTURE 2,3,6,53,505,1084,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
832,LAG3201,LECTURE 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
833,LAG3201,LECTURE 3,7,9,100,480,1537,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
834,LAG3201,LECTURE 3,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
835,LAG3201,LECTURE 4,3,3,60,1,453,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
836,LAG3201,LECTURE 4,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
837,LAG4201,LECTURE 1,7,9,151,400,1078,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
838,LAG4201,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
839,LAJ1201,LECTURE 1,95,134,1,452,1431,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
840,LAJ1201,LECTURE 1,14,15,5,10,380,ARTS & SOCIAL SCIENCES,New Students [P]
841,LAJ1201,LECTURE 2,95,130,1,400,1740,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
842,LAJ1201,LECTURE 2,64,4,1,1,210,ARTS & SOCIAL SCIENCES,New Students [P]
843,LAJ2201,LECTURE 1,45,37,1,1,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
844,LAJ2201,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
845,LAJ2201,LECTURE 2,47,33,1,1,1379,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
846,LAJ2201,LECTURE 2,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
847,LAJ2202,LECTURE 1,50,47,1,1,1356,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
848,LAJ2202,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
849,LAJ2203,LECTURE 1,35,22,1,1,1559,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
850,LAJ2203,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
851,LAJ3201,LECTURE 1,30,14,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
852,LAJ3201,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
853,LAJ3203,LECTURE 1,22,5,1,1,1696,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
854,LAJ3203,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
855,LAL1201,LECTURE 1,14,7,1,1,988,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
856,LAL1201,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
857,LAL2201,LECTURE 1,8,1,3,1,3,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
858,LAL2201,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
859,LAM1201,LECTURE 1,55,74,1,512,2157,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
860,LAM1201,LECTURE 1,16,5,1,1,434,ARTS & SOCIAL SCIENCES,New Students [P]
861,LAM2201,LECTURE 1,20,5,1,1,1098,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
862,LAM2201,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
863,LAM3201,LECTURE 1,12,3,1,1,438,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
864,LAM3201,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
865,LAT1201,LECTURE 1,76,87,1,10,1458,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
866,LAT1201,LECTURE 1,45,3,1,1,30,ARTS & SOCIAL SCIENCES,New Students [P]
867,LAT2201,LECTURE 1,58,26,1,1,1234,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
868,LAT2201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
869,LAT3201,LECTURE 1,44,7,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
870,LAT3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
871,LAT3202,LECTURE 1,7,3,5,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
872,LAT3202,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
873,LAT4201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
874,LAT4201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
875,LAV1201,LECTURE 1,37,17,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
876,LAV1201,LECTURE 1,10,3,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
877,LAV2201,LECTURE 1,12,1,21,1,21,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
878,LAV2201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
879,LAV3201,LECTURE 1,6,5,2,1,206,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
880,LAV3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
881,LAV3202,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
882,LAV3202,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
883,LL4023,SEMINAR-STYLE MODULE CLASS 1,5,1,2160,1,2160,LAW,Returning Students [P]
884,LL4031,SEMINAR-STYLE MODULE CLASS 1,5,2,400,1,800,LAW,Returning Students [P]
885,LSM1201,LECTURE SL1,1,7,1,2622,2622,SCIENCE,Returning Students [P]
886,LSM1301,LECTURE SL1,255,195,1,1,1819,SCIENCE,Returning Students [P] and NUS Students [G]
887,LSM1301,LECTURE SL1,8,12,5,50,596,SCIENCE,New Students [P]
888,LSM1301,LECTURE SL2,327,128,1,1,918,SCIENCE,Returning Students [P] and NUS Students [G]
889,LSM1301,LECTURE SL2,14,13,4,1,293,SCIENCE,New Students [P]
890,LSM1302,LECTURE SL1,5,6,500,888,2731,SCIENCE,Returning Students [P]
891,LSM1302,LECTURE SL1,13,8,1,1,500,SCIENCE,New Students [P]
892,LSM1302,LECTURE SL2,16,2,1,1,1548,SCIENCE,Returning Students [P]
893,LSM1302,LECTURE SL2,12,7,1,1,30,SCHOOL OF COMPUTING,New Students [P]
894,LSM1304,LECTURE SL1,96,54,1,1,2500,SCIENCE,Returning Students [P] and NUS Students [G]
895,LSM1304,LECTURE SL1,13,6,21,1,300,SCIENCE,New Students [P]
896,LSM1304,LECTURE SL1,19,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
897,LSM1401,LECTURE SL1,146,5,1,1,1,SCIENCE,Returning Students [P]
898,LSM2201,LECTURE SL1,107,8,1,1,100,SCIENCE,Returning Students [P]
899,LSM3211,LECTURE SL1,51,5,1,1,1000,SCIENCE,Returning Students [P]
900,LSM3231,LECTURE SL1,23,3,1,1,300,SCIENCE,Returning Students [P]
901,LSM3232,LECTURE SL1,1,4,1500,2100,2100,SCIENCE,Returning Students [P]
902,LSM3233,LECTURE SL1,42,6,1,1,1478,SCIENCE,Returning Students [P]
903,LSM3244,LECTURE SL1,29,3,1,1,1,SCIENCE,Returning Students [P]
904,LSM3252,LECTURE SL1,32,0,0,0,0,SCIENCE,Returning Students [P]
905,LSM3261,LECTURE SL1,29,1,50,1,50,SCIENCE,Returning Students [P]
906,LSM3401B,LECTURE SL1,4,2,1,1,999,SCIENCE,Returning Students [P]
907,LSM4213,LECTURE SL1,73,1,300,1,300,SCIENCE,Returning Students [P]
908,LSM4222,LECTURE SL1,12,1,1,1,1,SCIENCE,Returning Students [P]
909,LSM4232,LECTURE SL1,61,4,1,1,2000,SCIENCE,Returning Students [P]
910,LSM4241,LECTURE SL1,26,3,1,1,1000,SCIENCE,Returning Students [P]
911,LSM4242,LECTURE SL1,10,2,20,1,100,SCIENCE,Returning Students [P]
912,LSM4251,LECTURE SL1,10,1,1,1,1,SCIENCE,Returning Students [P]
913,LSM4252,LECTURE SL1,41,0,0,0,0,SCIENCE,Returning Students [P]
914,MA1100,LECTURE SL1,121,14,1,1,250,SCIENCE,New Students [P]
915,MA1100,LECTURE SL1,20,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
916,MA1101R,LECTURE SL1,18,22,2,150,1770,SCIENCE,Returning Students [P] and NUS Students [G]
917,MA1101R,LECTURE SL1,9,15,170,340,597,SCIENCE,New Students [P]
918,MA1101R,LECTURE SL1,41,3,1,1,303,SCHOOL OF COMPUTING,New Students [P]
919,MA1101R,LECTURE SL2,76,31,1,1,1000,SCIENCE,Returning Students [P] and NUS Students [G]
920,MA1101R,LECTURE SL2,35,4,20,1,199,SCHOOL OF COMPUTING,New Students [P]
921,MA1102R,LECTURE SL1,5,13,210,840,938,SCIENCE,Returning Students [P] and NUS Students [G]
922,MA1102R,LECTURE SL1,15,16,10,50,500,SCIENCE,New Students [P]
923,MA1102R,LECTURE SL2,74,21,1,1,597,SCIENCE,New Students [P]
924,MA1104,LECTURE SL1,40,19,1,1,500,SCIENCE,Returning Students [P] and NUS Students [G]
925,MA1104,LECTURE SL1,34,1,1,1,1,SCIENCE,New Students [P]
926,MA1301,LECTURE SL1,23,26,8,69,765,SCIENCE,Returning Students [P] and NUS Students [G]
927,MA1301,LECTURE SL1,95,0,0,0,0,SCIENCE,New Students [P]
928,MA1301,LECTURE SL1,99,35,1,1,350,SCHOOL OF COMPUTING,New Students [P]
929,MA1311,LECTURE SL1,2,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
930,MA1311,LECTURE SL1,94,0,0,0,0,SCIENCE,New Students [P]
931,MA1421,LECTURE SL1,11,15,1,35,590,SCIENCE,New Students [P]
932,MA1505,LECTURE SL1,37,6,1,1,200,SCIENCE,New Students [P]
933,MA1505,LECTURE SL1,94,12,1,1,200,SCHOOL OF COMPUTING,New Students [P]
934,MA1506,LECTURE SL1,49,17,1,1,1000,SCIENCE,Returning Students [P] and NUS Students [G]
935,MA1506,LECTURE SL1,19,0,0,0,0,SCIENCE,New Students [P]
936,MA1506,LECTURE SL1,9,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
937,MA2101,LECTURE SL1,27,13,1,1,1000,SCIENCE,Returning Students [P] and NUS Students [G]
938,MA2108,LECTURE SL1,55,18,1,1,1537,SCIENCE,Returning Students [P] and NUS Students [G]
939,MA2213,LECTURE SL1,30,8,1,1,1029,SCIENCE,Returning Students [P] and NUS Students [G]
940,MA2215,LECTURE SL1,135,6,1,1,1405,SCIENCE,Returning Students [P] and NUS Students [G]
941,MA2216,LECTURE SL1,66,27,1,1,1000,SCIENCE,Returning Students [P] and NUS Students [G]
942,MA2222,LECTURE SL1,152,31,1,1,2066,SCIENCE,Returning Students [P] and NUS Students [G]
943,MA2311,LECTURE SL1,32,2,1,1,2,SCIENCE,Returning Students [P] and NUS Students [G]
944,MA3110,LECTURE SL1,71,5,1,1,500,SCIENCE,Returning Students [P] and NUS Students [G]
945,MA3111,LECTURE SL1,90,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
946,MA3205,LECTURE SL1,24,5,5,1,1000,SCIENCE,Returning Students [P] and NUS Students [G]
947,MA3209,LECTURE SL1,38,3,1,1,50,SCIENCE,Returning Students [P] and NUS Students [G]
948,MA3218,LECTURE SL1,30,5,1,1,100,SCIENCE,Returning Students [P] and NUS Students [G]
949,MA3220,LECTURE SL1,49,18,1,1,700,SCIENCE,Returning Students [P] and NUS Students [G]
950,MA3236,LECTURE SL1,124,3,100,1,1000,SCIENCE,Returning Students [P] and NUS Students [G]
951,MA3238,LECTURE SL1,3,8,6,2000,2744,SCIENCE,Returning Students [P] and NUS Students [G]
952,MA3248,LECTURE SL1,22,5,1,1,600,SCIENCE,Returning Students [P] and NUS Students [G]
953,MA3249,LECTURE SL1,49,13,1,1,446,SCIENCE,Returning Students [P] and NUS Students [G]
954,MA4203,LECTURE SL1,35,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
955,MA4229,LECTURE SL1,34,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
956,MA4230,LECTURE SL1,26,2,1,1,109,SCIENCE,Returning Students [P] and NUS Students [G]
957,MA4247,LECTURE SL1,20,1,100,1,100,SCIENCE,Returning Students [P] and NUS Students [G]
958,MA4252,LECTURE SL1,20,1,100,1,100,SCIENCE,Returning Students [P] and NUS Students [G]
959,MA4257,LECTURE SL1,40,1,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
960,MA4260,LECTURE SL1,49,1,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
961,MA4261,LECTURE SL1,40,1,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
962,MA4262,LECTURE SL1,31,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
963,MA5203,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
964,MA5205,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
965,MA5209,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
966,MA5219,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
967,MA5233,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
968,MA5243,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students [P]
969,MA5248,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students [P]
970,ME2103,LECTURE 1,76,13,1,1,1461,ENGINEERING,Returning Students [P] and NUS Students [G]
971,ME2103,LECTURE 1,9,1,70,1,70,ENGINEERING,New Students [P]
972,ME2103,LECTURE 1,24,27,1,1,240,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
973,ME2113,LECTURE 1,49,6,1,1,53,ENGINEERING,Returning Students [P] and NUS Students [G]
974,ME2113,LECTURE 1,25,5,1,1,11,ENGINEERING,New Students [P]
975,ME2121,LECTURE 1,19,0,0,0,0,ENGINEERING,New Students [P]
976,ME2121E,LECTURE 1,165,0,0,0,0,ENGINEERING,Returning Students [P]
977,ME2134,LECTURE 1,21,7,1,1,1000,ENGINEERING,Returning Students [P] and NUS Students [G]
978,ME2134,LECTURE 1,25,6,1,1,11,ENGINEERING,New Students [P]
979,ME2143,LECTURE 1,32,4,1,1,1,ENGINEERING,Returning Students [P]
980,ME2143,LECTURE 1,29,5,1,1,11,ENGINEERING,New Students [P]
981,ME2151,LECTURE 1,48,2,10,1,100,ENGINEERING,Returning Students [P] and NUS Students [G]
982,ME2151,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
983,ME2151E,LECTURE 1,268,0,0,0,0,ENGINEERING,Returning Students [P]
984,ME3101,LECTURE 1,44,2,10,1,255,ENGINEERING,Returning Students [P]
985,ME3101,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
986,ME3112,LECTURE 1,39,3,1,1,10,ENGINEERING,Returning Students [P]
987,ME3112,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
988,ME3122,LECTURE 1,48,3,1,1,10,ENGINEERING,Returning Students [P]
989,ME3122,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
990,ME3162,LECTURE 1,27,3,1,1,100,ENGINEERING,Returning Students [P]
991,ME3162,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
992,ME3211,LECTURE 1,65,3,1,1,100,ENGINEERING,Returning Students [P]
993,ME3242,LECTURE 1,201,2,1,1,1,ENGINEERING,Returning Students [P]
994,ME3261,LECTURE 1,42,3,1,1,50,ENGINEERING,Returning Students [P]
995,ME3263,LECTURE 1,124,7,1,1,22,ENGINEERING,Returning Students [P]
996,ME4101A,LECTURE 1,98,10,1,1,22,ENGINEERING,Returning Students [P]
997,ME4211,LECTURE 1,37,1,22,1,22,ENGINEERING,Returning Students [P]
998,ME4223,LECTURE 1,38,5,1,1,1,ENGINEERING,Returning Students [P]
999,ME4226,LECTURE 1,50,1,1,1,1,ENGINEERING,Returning Students [P]
1000,ME4233,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students [P]
1001,ME4234,LECTURE 1,11,0,0,0,0,ENGINEERING,Returning Students [P]
1002,ME4245,LECTURE 1,76,3,1,1,500,ENGINEERING,Returning Students [P]
1003,ME4251,LECTURE 1,48,0,0,0,0,ENGINEERING,Returning Students [P]
1004,ME4254,LECTURE 1,8,6,1,1,502,ENGINEERING,Returning Students [P]
1005,ME4283,LECTURE 1,54,1,1,1,1,ENGINEERING,Returning Students [P]
1006,ME4293,LECTURE 1,30,3,1,1,500,ENGINEERING,Returning Students [P]
1007,MKT1003,LECTURE C1,10,25,1,1481,5141,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1008,MKT1003,LECTURE C1,5,4,25,1,597,SCIENCE,New Students [P]
1009,MKT1003,LECTURE C1,5,11,90,200,640,SCHOOL OF COMPUTING,New Students [P]
1010,MKT1003,LECTURE C1,24,3,1,1,41,SCHOOL OF BUSINESS,New Students [P]
1011,MKT1003,LECTURE C2,15,25,1,1250,2283,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1012,MKT1003,LECTURE C2,8,1,1,1,1,SCIENCE,New Students [P]
1013,MKT1003,LECTURE C2,1,1,1,1,1,ENGINEERING,New Students [P]
1014,MKT1003,LECTURE C2,11,2,1,1,600,SCHOOL OF COMPUTING,New Students [P]
1015,MKT1003,LECTURE C2,30,2,15,1,700,SCHOOL OF BUSINESS,New Students [P]
1016,MKT1003,LECTURE C3,32,44,70,900,3000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1017,MKT1003,LECTURE C3,6,7,60,70,590,SCIENCE,New Students [P]
1018,MKT1003,LECTURE C3,11,6,6,1,300,SCHOOL OF COMPUTING,New Students [P]
1019,MKT1003,LECTURE C3,35,2,1,1,20,SCHOOL OF BUSINESS,New Students [P]
1020,MKT2401,SECTIONAL TEACHING A1,1,4,699,860,860,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1021,MKT2401,SECTIONAL TEACHING A3,1,4,419,1100,1100,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1022,MKT2411,SECTIONAL TEACHING B1,2,3,335,738,1900,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1023,MKT2411,SECTIONAL TEACHING B2,3,6,1027,1376,1600,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1024,MKT2412,SECTIONAL TEACHING C1,6,8,601,789,1500,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1025,MKT2412,SECTIONAL TEACHING C2,5,8,100,1000,2250,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1026,MKT2413,SECTIONAL TEACHING D1,5,5,1,1,284,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1027,MKT2413,SECTIONAL TEACHING D2,26,9,1,1,853,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1028,MKT2413,SECTIONAL TEACHING D3,33,5,1,1,412,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1029,MKT3402,SECTIONAL TEACHING E1,9,13,15,700,2999,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1030,MKT3402,SECTIONAL TEACHING E2,10,15,315,500,1507,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1031,MKT3402,SECTIONAL TEACHING E2,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1032,MKT3402,SECTIONAL TEACHING E3,1,5,1,1300,1300,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1033,MKT3412,SECTIONAL TEACHING F1,5,6,1,831,1763,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1034,MKT3418,SECTIONAL TEACHING G1,1,2,483,1099,1099,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1035,MKT3418,SECTIONAL TEACHING G2,13,18,1,300,701,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1036,MKT3420,SECTIONAL TEACHING H1,7,9,5,100,821,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1037,MKT3420,SECTIONAL TEACHING H2,14,16,103,150,1941,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1038,MKT4411,SECTIONAL TEACHING J1,1,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
1039,MKT4412,SECTIONAL TEACHING K1,15,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
1040,ML4103,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
1041,ML4111,LECTURE SL1,6,0,0,0,0,SCIENCE,Returning Students [P]
1042,ML4223,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
1043,ML4233,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
1044,MLE1101,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
1045,MLE1101,LECTURE 2,43,2,1,1,1,ENGINEERING,Returning Students [P]
1046,MLE1101,LECTURE 2,4,0,0,0,0,ENGINEERING,New Students [P]
