,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
790,PS2237,LECTURE 1,44,8,1,1,500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
791,PS2240,LECTURE 1,16,10,1,1,597,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
792,PS2242,LECTURE 1,21,2,50,1,51,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
793,PS2248,LECTURE 1,20,4,1,1,1198,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
794,PS2249,LECTURE 1,2,4,594,1376,1690,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
795,PS3236,LECTURE 1,16,5,1,1,2182,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
796,PS3238,LECTURE 1,11,8,12,1,597,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
797,PS3241,LECTURE 1,17,1,1770,1,1770,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
798,PS3242,LECTURE 1,20,9,1,1,450,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
799,PS4202,SECTIONAL TEACHING 1,1,3,6,45,45,ARTS & SOCIAL SCIENCES,NUS Students [P]
800,PS4205,SECTIONAL TEACHING 1,1,2,10,15,15,ARTS & SOCIAL SCIENCES,NUS Students [P]
801,PS4210,SECTIONAL TEACHING 1,1,1,2,1,2,ARTS & SOCIAL SCIENCES,NUS Students [P]
802,PS4217A,SECTIONAL TEACHING 1,22,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
803,QF4102,LECTURE SL1,2,7,1,1480,1500,SCIENCE,NUS Students [P]
804,RE1801,LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
805,RE1802,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
806,RE2801,LECTURE 1,48,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
807,RE2802,LECTURE 1,55,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
808,RE2902,LECTURE 1,20,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
809,RE2902,SECTIONAL TEACHING 2,6,1,150,1,150,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
810,RE3190,LECTURE 1,54,1,206,1,206,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
811,RE3280,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
812,RE3281,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
813,RE3290,LECTURE 1,1,1,2000,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
814,RE3290,SECTIONAL TEACHING 2,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
815,RE3381,LECTURE 1,8,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
816,RE3481,LECTURE 1,26,1,55,1,55,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
817,RE4180,LECTURE 1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
818,RE4291,LECTURE 1,54,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
819,RE4292,SECTIONAL TEACHING 1,16,2,1,1,15,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
820,RE4390,LECTURE 1,52,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
821,SC1101E,LECTURE 1,1,9,5,2324,2324,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
822,SC1101E,LECTURE 2,69,98,10,402,2239,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
823,SC2101,LECTURE 1,20,13,1,1,283,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
824,SC2202,LECTURE 1,8,13,30,450,2000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
825,SC2205,LECTURE 1,7,10,312,599,1218,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
826,SC2209,LECTURE 1,11,16,50,206,1100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
827,SC2210,LECTURE 1,18,27,1,300,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
828,SC2213,LECTURE 1,20,31,41,256,2223,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
829,SC2214,LECTURE 1,32,29,1,1,749,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
830,SC2220,LECTURE 1,12,17,408,696,2712,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
831,SC3101,LECTURE 1,54,6,1,1,2096,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
832,SC3203,LECTURE 1,15,10,1,1,1152,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
833,SC3204,LECTURE 1,17,13,1,1,2240,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
834,SC3208,LECTURE 1,21,15,1,1,1800,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
835,SC3209,LECTURE 1,11,2,639,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
836,SC3211,LECTURE 1,48,5,1,1,500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
837,SC3218,LECTURE 1,45,2,463,1,499,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
838,SC3220,LECTURE 1,47,4,1,1,399,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
839,SC4204,SEMINAR-STYLE MODULE CLASS 1,16,2,1,1,3,ARTS & SOCIAL SCIENCES,NUS Students [P]
840,SC4208A,SEMINAR-STYLE MODULE CLASS 1,17,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
841,SC4209,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
842,SC4215D,SEMINAR-STYLE MODULE CLASS 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
843,SC5208,SEMINAR-STYLE MODULE CLASS 1,3,1,92,1,92,ARTS & SOCIAL SCIENCES,NUS Students [P]
844,SC5880,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
845,SE1101E,LECTURE 1,1,2,350,3000,3000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
846,SE2211,LECTURE 1,17,8,1,1,400,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
847,SE2214,LECTURE 1,23,11,1,1,300,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
848,SE2218,LECTURE 1,6,8,300,600,2980,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
849,SE2219,LECTURE 1,28,7,15,1,3065,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
850,SE3212,LECTURE 1,44,1,2,1,2,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
851,SE3213,LECTURE 1,42,2,2,1,1938,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
852,SE3214,LECTURE 1,42,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
853,SE3220,LECTURE 1,46,2,1,1,3,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
854,SE4101,SEMINAR-STYLE MODULE CLASS 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
855,SE4217,SEMINAR-STYLE MODULE CLASS 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
856,SE5229,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
857,SE5242,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
858,SE5243,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
859,SE5264,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
860,SE5294,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
861,SH5402,LECTURE L,5,0,0,0,0,ENGINEERING,NUS Students [P]
862,SN1101E,LECTURE 1,2,7,500,1000,1100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
863,SN2234,LECTURE 1,46,56,2,100,2748,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
864,SN2275,LECTURE 1,23,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
865,SN3261,SECTIONAL TEACHING 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
866,SP1202,LECTURE SL1,8,0,0,0,0,SCIENCE,NUS Students [P]
867,SP1202,LECTURE SL2,3,0,0,0,0,SCIENCE,NUS Students [P]
868,SP1202,LECTURE SL3,6,1,10,1,10,SCIENCE,NUS Students [P]
869,SP1202,LECTURE SL4,8,2,10,1,100,SCIENCE,NUS Students [P]
870,SP1202,LECTURE SL5,8,4,10,1,597,SCIENCE,NUS Students [P]
871,SP1202,LECTURE SL6,2,3,2,400,597,SCIENCE,NUS Students [P]
872,SP1202,LECTURE SL7,6,0,0,0,0,SCIENCE,NUS Students [P]
873,SSA1201,LECTURE 1,1,18,1,1969,1969,ARTS & SOCIAL SCIENCES,NUS Students [G]
874,SSA1202,LECTURE 1,1,8,1,1047,1047,ARTS & SOCIAL SCIENCES,NUS Students [G]
875,SSA2202,LECTURE 1,1,9,19,761,761,ARTS & SOCIAL SCIENCES,NUS Students [G]
876,SSA2204,LECTURE 1,4,11,700,1487,2778,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
877,SSA2209,LECTURE 1,1,8,150,948,948,ARTS & SOCIAL SCIENCES,NUS Students [G]
878,SSA2211,LECTURE 1,9,34,50,1000,2280,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
879,SSA2218,LECTURE 1,2,8,200,1201,1273,ARTS & SOCIAL SCIENCES,NUS Students [G]
880,SSA2220,LECTURE 1,1,7,200,1265,1265,ARTS & SOCIAL SCIENCES,NUS Students [G]
881,SSD2210,LECTURE 1,2,9,100,944,1039,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
882,ST1131,LECTURE SL1,32,24,1,1,597,SCIENCE,NUS Students [P]
883,ST1131A,LECTURE SL1,10,4,1,1,300,SCIENCE,NUS Students [P]
884,ST1232,LECTURE SL1,42,0,0,0,0,SCIENCE,NUS Students [P]
885,ST2131,LECTURE SL1,69,11,1,1,1000,SCIENCE,"NUS Students [P, G]"
886,ST2132,LECTURE SL1,30,3,207,1,300,SCIENCE,"NUS Students [P, G]"
887,ST2137,LECTURE SL1,44,7,1,1,1531,SCIENCE,"NUS Students [P, G]"
888,ST2334,LECTURE SL1,146,3,1000,1,2000,SCIENCE,"NUS Students [P, G]"
889,ST3131,LECTURE SL1,50,3,1,1,10,SCIENCE,"NUS Students [P, G]"
890,ST3235,LECTURE SL1,92,1,1,1,1,SCIENCE,"NUS Students [P, G]"
891,ST3242,LECTURE SL1,78,3,1,1,1,SCIENCE,"NUS Students [P, G]"
892,ST3246,LECTURE SL1,55,1,1,1,1,SCIENCE,"NUS Students [P, G]"
893,ST4231,LECTURE SL1,30,0,0,0,0,SCIENCE,"NUS Students [P, G]"
894,ST4232,LECTURE SL1,26,1,1,1,1,SCIENCE,"NUS Students [P, G]"
895,ST4233,LECTURE SL1,16,0,0,0,0,SCIENCE,"NUS Students [P, G]"
896,ST4241,LECTURE SL1,21,0,0,0,0,SCIENCE,"NUS Students [P, G]"
897,ST5206,LECTURE SL1,3,1,100,1,100,SCIENCE,NUS Students [P]
898,ST5214,LECTURE SL1,2,0,0,0,0,SCIENCE,NUS Students [P]
899,SW2101,LECTURE 1,47,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
900,SW2103,LECTURE 1,43,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
901,SW2104,LECTURE 1,21,23,1,2,540,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
902,SW2105,LECTURE 1,38,1,100,1,100,ARTS & SOCIAL SCIENCES,NUS Students [P]
903,SW3101,LECTURE 1,30,1,622,1,622,ARTS & SOCIAL SCIENCES,NUS Students [P]
904,SW3207,LECTURE 1,13,16,100,183,1221,ARTS & SOCIAL SCIENCES,NUS Students [P]
905,TC1401,LECTURE 1,72,0,0,0,0,ENGINEERING,NUS Students [P]
906,TC2111,LECTURE 1,19,0,0,0,0,ENGINEERING,NUS Students [P]
907,TC2112,LECTURE 1,62,0,0,0,0,ENGINEERING,NUS Students [P]
908,TC2113,LECTURE 1,26,0,0,0,0,ENGINEERING,NUS Students [P]
909,TC2411,LECTURE 1,68,0,0,0,0,ENGINEERING,NUS Students [P]
910,TC3114,LECTURE 1,18,0,0,0,0,ENGINEERING,NUS Students [P]
911,TC4101,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
912,TC4118,LECTURE 1,121,3,1,1,5,ENGINEERING,NUS Students [P]
913,TC4205,LECTURE 1,50,0,0,0,0,ENGINEERING,NUS Students [P]
914,TC4220,LECTURE 1,48,0,0,0,0,ENGINEERING,NUS Students [P]
915,TE2003,LECTURE 1,359,0,0,0,0,ENGINEERING,NUS Students [P]
916,TE2101,LECTURE 1,184,1,1,1,1,ENGINEERING,NUS Students [P]
917,TE3201,LECTURE 1,46,0,0,0,0,ENGINEERING,NUS Students [P]
918,TE4001,LECTURE 1,76,0,0,0,0,ENGINEERING,NUS Students [P]
919,TG1401,LECTURE 1,271,0,0,0,0,ENGINEERING,NUS Students [P]
920,TM1402,LECTURE 1,167,15,1,1,100,ENGINEERING,NUS Students [P]
921,TM2101,LECTURE 1,154,0,0,0,0,ENGINEERING,NUS Students [P]
922,TM2112,LECTURE 1,148,1,100,1,100,ENGINEERING,NUS Students [P]
923,TM2122,LECTURE 1,10,8,1,1,500,ENGINEERING,NUS Students [P]
924,TM3211,LECTURE 1,26,2,2000,1,2000,ENGINEERING,NUS Students [P]
925,TM3223,LECTURE 1,11,0,0,0,0,ENGINEERING,NUS Students [P]
926,TM3242,LECTURE 1,1,2,2,3,3,ENGINEERING,NUS Students [P]
927,TM3261,LECTURE 1,27,0,0,0,0,ENGINEERING,NUS Students [P]
928,TM3263,LECTURE 1,23,0,0,0,0,ENGINEERING,NUS Students [P]
929,TM4101,LECTURE 1,192,1,10,1,10,ENGINEERING,NUS Students [P]
930,TM4234,LECTURE 1,50,0,0,0,0,ENGINEERING,NUS Students [P]
931,TM4245,LECTURE 1,5,3,25,1,300,ENGINEERING,NUS Students [P]
932,TM4251,LECTURE 1,4,0,0,0,0,ENGINEERING,NUS Students [P]
933,TM4283,LECTURE 1,21,0,0,0,0,ENGINEERING,NUS Students [P]
934,TP5025,LECTURE 1,4,0,0,0,0,ENGINEERING,NUS Students [P]
935,TR2201,SECTIONAL TEACHING A1,1,3,319,1000,1000,SCHOOL OF BUSINESS,NUS Students [G]
936,TR2201,SECTIONAL TEACHING A2,1,7,479,1400,1400,SCHOOL OF BUSINESS,NUS Students [G]
937,TR3001,SECTIONAL TEACHING C1,6,9,10,50,959,SCHOOL OF BUSINESS,"NUS Students [P, G]"
938,TR3001,SECTIONAL TEACHING C2,1,4,31,501,501,SCHOOL OF BUSINESS,"NUS Students [P, G]"
939,TR3002,SECTIONAL TEACHING D1,13,3,1,1,40,SCHOOL OF BUSINESS,NUS Students [G]
940,TS2233,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
941,TS2238,LECTURE 1,4,5,1,30,634,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
942,TS2240,LECTURE 1,4,8,50,750,1879,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
943,TS3231,SEMINAR-STYLE MODULE CLASS 1,33,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
944,TS3232,SEMINAR-STYLE MODULE CLASS 1,30,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
945,TS3234,SEMINAR-STYLE MODULE CLASS 1,20,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
946,TS3235,LECTURE 1,7,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
947,TS4217,SEMINAR-STYLE MODULE CLASS 1,26,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
948,TS4219,SEMINAR-STYLE MODULE CLASS 1,31,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
949,TS4220,SEMINAR-STYLE MODULE CLASS 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
950,TS4880A,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
951,UAR2205,SEMINAR-STYLE MODULE CLASS 1,17,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
952,UAR2299A,SEMINAR-STYLE MODULE CLASS 1,19,3,1,1,159,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
953,UD5221,LECTURE 1,40,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
954,UIT2205,PACKAGED LECTURE 1,10,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
955,UIT2205,PACKAGED LECTURE 2,9,2,1,1,3,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
956,UNL2201,PACKAGED LECTURE 1,9,1,224,1,224,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
957,UNL2201,PACKAGED LECTURE 2,10,1,50,1,50,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
958,USC2001,LECTURE SL1,12,0,0,0,0,SCIENCE,NUS Students [P]
959,USC3002,LECTURE SL1,32,0,0,0,0,SCIENCE,NUS Students [P]
960,USE2305,PACKAGED LECTURE 2,3,1,10,1,10,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
961,UWC2101P,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
962,UWC2101P,SEMINAR-STYLE MODULE CLASS 2,3,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
963,UWC2101S,SEMINAR-STYLE MODULE CLASS 2,2,1,350,1,350,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
