,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
795,MA3205,LECTURE SL1,20,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
796,MA3209,LECTURE SL1,35,1,500,1,500,SCIENCE,Returning Students [P] and NUS Students [G]
797,MA3218,LECTURE SL1,26,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
798,MA3220,LECTURE SL1,33,2,1,1,529,SCIENCE,Returning Students [P] and NUS Students [G]
799,MA3236,LECTURE SL1,122,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
800,MA3238,LECTURE SL1,1,9,1,2500,2500,SCIENCE,Returning Students [P] and NUS Students [G]
801,MA3248,LECTURE SL1,19,2,1,1,806,SCIENCE,Returning Students [P] and NUS Students [G]
802,MA3249,LECTURE SL1,36,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
803,MA4203,LECTURE SL1,35,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
804,MA4229,LECTURE SL1,35,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
805,MA4230,LECTURE SL1,25,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
806,MA4247,LECTURE SL1,22,1,2,1,2,SCIENCE,Returning Students [P] and NUS Students [G]
807,MA4252,LECTURE SL1,20,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
808,MA4257,LECTURE SL1,40,2,1,1,1994,SCIENCE,Returning Students [P] and NUS Students [G]
809,MA4260,LECTURE SL1,48,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
810,MA4261,LECTURE SL1,41,1,2848,1,2848,SCIENCE,Returning Students [P] and NUS Students [G]
811,MA4262,LECTURE SL1,33,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
812,MA5203,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
813,MA5205,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
814,MA5209,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
815,MA5219,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students [P]
816,MA5233,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
817,MA5243,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students [P]
818,MA5248,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students [P]
819,ME2103,LECTURE 1,63,5,1,1,11,ENGINEERING,Returning Students [P] and NUS Students [G]
820,ME2103,LECTURE 1,8,1,10,1,10,ENGINEERING,New Students [P]
821,ME2113,LECTURE 1,43,1,1,1,1,ENGINEERING,Returning Students [P] and NUS Students [G]
822,ME2113,LECTURE 1,20,1,1,1,1,ENGINEERING,New Students [P]
823,ME2121,LECTURE 1,19,0,0,0,0,ENGINEERING,New Students [P]
824,ME2121E,LECTURE 1,165,1,1,1,1,ENGINEERING,Returning Students [P]
825,ME2134,LECTURE 1,14,1,1,1,1,ENGINEERING,Returning Students [P] and NUS Students [G]
826,ME2134,LECTURE 1,19,1,1,1,1,ENGINEERING,New Students [P]
827,ME2143,LECTURE 1,28,2,1,1,1,ENGINEERING,Returning Students [P]
828,ME2143,LECTURE 1,24,1,1,1,1,ENGINEERING,New Students [P]
829,ME2151,LECTURE 1,52,2,1,1,1,ENGINEERING,Returning Students [P] and NUS Students [G]
830,ME2151,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
831,ME2151E,LECTURE 1,268,0,0,0,0,ENGINEERING,Returning Students [P]
832,ME2151E,LECTURE 1,2,38,1,200,280,ENGINEERING,New Students [P]
833,ME3101,LECTURE 1,42,1,1,1,1,ENGINEERING,Returning Students [P]
834,ME3101,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
835,ME3112,LECTURE 1,42,2,1,1,10,ENGINEERING,Returning Students [P]
836,ME3112,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
837,ME3122,LECTURE 1,48,1,1,1,1,ENGINEERING,Returning Students [P]
838,ME3122,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
839,ME3162,LECTURE 1,25,3,1,1,100,ENGINEERING,Returning Students [P]
840,ME3162,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
841,ME3211,LECTURE 1,66,0,0,0,0,ENGINEERING,Returning Students [P]
842,ME3242,LECTURE 1,201,1,2,1,2,ENGINEERING,Returning Students [P]
843,ME3261,LECTURE 1,42,0,0,0,0,ENGINEERING,Returning Students [P]
844,ME3263,LECTURE 1,123,1,10,1,10,ENGINEERING,Returning Students [P]
845,ME4101A,LECTURE 1,90,4,1,1,1,ENGINEERING,Returning Students [P]
846,ME4211,LECTURE 1,37,0,0,0,0,ENGINEERING,Returning Students [P]
847,ME4223,LECTURE 1,34,0,0,0,0,ENGINEERING,Returning Students [P]
848,ME4226,LECTURE 1,51,0,0,0,0,ENGINEERING,Returning Students [P]
849,ME4233,LECTURE 1,25,0,0,0,0,ENGINEERING,Returning Students [P]
850,ME4234,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students [P]
851,ME4245,LECTURE 1,76,1,1552,1,1552,ENGINEERING,Returning Students [P]
852,ME4251,LECTURE 1,49,0,0,0,0,ENGINEERING,Returning Students [P]
853,ME4254,LECTURE 1,6,1,1000,1,1000,ENGINEERING,Returning Students [P]
854,ME4283,LECTURE 1,53,0,0,0,0,ENGINEERING,Returning Students [P]
855,ME4293,LECTURE 1,28,0,0,0,0,ENGINEERING,Returning Students [P]
856,MKT1003,LECTURE C1,1,2,207,400,400,SCIENCE,New Students [P]
857,MKT1003,LECTURE C1,2,3,135,207,378,SCHOOL OF COMPUTING,New Students [P]
858,MKT1003,LECTURE C1,21,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
859,MKT1003,LECTURE C2,1,5,100,602,602,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
860,MKT1003,LECTURE C2,7,6,150,1,200,SCIENCE,New Students [P]
861,MKT1003,LECTURE C2,1,2,200,747,747,ENGINEERING,New Students [P]
862,MKT1003,LECTURE C2,9,5,10,1,238,SCHOOL OF COMPUTING,New Students [P]
863,MKT1003,LECTURE C2,29,1,10,1,10,SCHOOL OF BUSINESS,New Students [P]
864,MKT1003,LECTURE C3,2,9,1,1150,4350,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
865,MKT1003,LECTURE C3,2,3,250,747,747,ENGINEERING,New Students [P]
866,MKT1003,LECTURE C3,6,4,100,1,597,SCHOOL OF COMPUTING,New Students [P]
867,MKT1003,LECTURE C3,33,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
868,MKT2401,SECTIONAL TEACHING A3,1,4,450,700,700,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
869,MKT2411,SECTIONAL TEACHING B2,1,6,401,1352,1352,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
870,MKT2412,SECTIONAL TEACHING C1,3,4,220,1003,1364,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
871,MKT2412,SECTIONAL TEACHING C2,1,3,358,990,990,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
872,MKT2413,SECTIONAL TEACHING D1,1,2,324,401,401,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
873,MKT2413,SECTIONAL TEACHING D2,17,4,1,1,460,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
874,MKT2413,SECTIONAL TEACHING D3,28,3,100,1,202,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
875,MKT3402,SECTIONAL TEACHING E2,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
876,MKT3402,SECTIONAL TEACHING E3,2,10,10,1000,1300,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
877,MKT3418,SECTIONAL TEACHING G1,2,6,176,593,621,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
878,MKT3420,SECTIONAL TEACHING H1,2,5,100,415,700,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
879,MKT4412,SECTIONAL TEACHING K1,15,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
880,ML4103,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
881,ML4111,LECTURE SL1,6,0,0,0,0,SCIENCE,Returning Students [P]
882,ML4223,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
883,ML4233,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
884,MLE1101,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
885,MLE1101,LECTURE 2,42,1,1,1,1,ENGINEERING,Returning Students [P]
886,MLE1101,LECTURE 2,4,0,0,0,0,ENGINEERING,New Students [P]
887,MLE2101,LECTURE 1,23,0,0,0,0,ENGINEERING,Returning Students [P]
888,MLE2101,LECTURE 1,2,0,0,0,0,ENGINEERING,New Students [P]
889,MLE2102,LECTURE 1,3,0,0,0,0,ENGINEERING,New Students [P]
890,MLE2106,LECTURE 1,29,1,1,1,1,ENGINEERING,Returning Students [P]
891,MLE2107,LECTURE 1,31,1,1,1,1,ENGINEERING,Returning Students [P]
892,MLE3104,LECTURE 1,31,2,1,1,2,ENGINEERING,Returning Students [P]
893,MNO1001,LECTURE A1,4,13,107,1621,2584,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
894,MNO1001,LECTURE A1,2,4,745,746,747,ENGINEERING,New Students [P]
895,MNO1001,LECTURE A1,5,6,208,219,547,SCHOOL OF COMPUTING,New Students [P]
896,MNO1001,LECTURE A1,62,7,1,1,67,SCHOOL OF BUSINESS,New Students [P]
897,MNO1001,LECTURE A2,5,12,10,1648,2000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
898,MNO1001,LECTURE A2,1,6,20,745,745,ENGINEERING,New Students [P]
899,MNO1001,LECTURE A2,71,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
900,MNO1001,LECTURE A3,1,7,20,1507,1507,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
901,MNO1001,LECTURE A3,7,6,51,1,340,SCHOOL OF COMPUTING,New Students [P]
902,MNO1001,LECTURE A3,13,3,1,1,200,SCHOOL OF BUSINESS,New Students [P]
903,MNO2302,SECTIONAL TEACHING A2,1,3,543,1134,1134,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
904,MNO2311,SECTIONAL TEACHING B1,1,6,232,1643,1643,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
905,MNO3303,SECTIONAL TEACHING D1,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
906,MNO3303,SECTIONAL TEACHING D2,1,1,1873,1,1873,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
907,MNO3303,SECTIONAL TEACHING D3,1,3,1,258,258,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
908,MNO3313A,SECTIONAL TEACHING E1,17,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
909,MNO3313F,SECTIONAL TEACHING G1,19,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
910,MNO4312,SECTIONAL TEACHING H1,23,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
911,MNO4313C,SECTIONAL TEACHING J1,6,2,100,1,100,SCHOOL OF BUSINESS,Returning Students [P]
912,MNO4313E,SECTIONAL TEACHING K1,3,1,8,1,8,SCHOOL OF BUSINESS,Returning Students [P]
913,MNO4313E,SECTIONAL TEACHING K2,13,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
914,MS1101E,LECTURE 1,3,5,400,457,498,ARTS & SOCIAL SCIENCES,New Students [P]
915,MS3209,LECTURE 1,51,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
916,MS3209,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
917,MS3210,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
918,MS3210,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
919,MS3211,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
920,MS3211,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
921,MS4880A,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
922,MS4880C,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
923,MUA1105,SECTIONAL TEACHING 1,10,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
924,MUA1105,SECTIONAL TEACHING 2,8,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
925,MUA2111,SECTIONAL TEACHING 1,5,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
926,MUA2113,SECTIONAL TEACHING 1,5,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
927,MUA2207,SECTIONAL TEACHING 1,6,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
928,MUA3105,SECTIONAL TEACHING 2,6,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
929,MUA3111,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
930,MUA3113,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
931,MUA3205,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
932,MUA3209,SECTIONAL TEACHING 1,15,1,10,1,10,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
933,MUA3210,SECTIONAL TEACHING 1,15,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
934,MUA3212,LECTURE 1,10,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
935,MUA3214,SECTIONAL TEACHING 1,4,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
936,MUA4113,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
937,MUA4203,SECTIONAL TEACHING 1,14,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
938,MUH2115,LECTURE 1,16,2,2,1,5,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
939,MUH2115,LECTURE 2,7,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
940,MUH3115,SECTIONAL TEACHING 1,5,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
941,MUH4115,SECTIONAL TEACHING 1,2,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
942,MUH4115,SECTIONAL TEACHING 2,7,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
943,MUL2101,SECTIONAL TEACHING 1,2,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
944,MUL2101,SECTIONAL TEACHING 3,7,2,5,1,200,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
945,MUL3201,SECTIONAL TEACHING 1,6,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
946,MUL3201,SECTIONAL TEACHING 2,1,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
947,MUL3201,SECTIONAL TEACHING 3,9,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
948,MUT2119,SECTIONAL TEACHING 1,6,1,5,1,5,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
949,MUT2119,SECTIONAL TEACHING 2,5,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
950,MUT2119,SECTIONAL TEACHING 3,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
951,MUT2125,SECTIONAL TEACHING 1,5,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
952,MUT2125,SECTIONAL TEACHING 2,1,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
953,MUT2125,SECTIONAL TEACHING 3,6,1,5,1,5,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
954,MUT3111,SECTIONAL TEACHING 1,4,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
955,MUT3111,SECTIONAL TEACHING 2,11,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
956,MUT4201,SECTIONAL TEACHING 1,10,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
957,NM1101E,LECTURE 1,1,8,100,598,598,ARTS & SOCIAL SCIENCES,New Students [P]
958,NM1101E,LECTURE 1,15,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
959,NM2101,LECTURE 1,1,6,250,1000,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
960,NM2201,LECTURE 1,16,23,37,300,1885,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
961,NM2201,LECTURE 1,8,8,3,1,298,ARTS & SOCIAL SCIENCES,New Students [P]
962,NM2201,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
963,NM2208,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
964,NM2210,LECTURE 1,12,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
965,NM2210,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
966,NM2216,LECTURE 1,7,17,1,691,899,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
967,NM2216,LECTURE 1,8,9,20,50,299,ARTS & SOCIAL SCIENCES,New Students [P]
968,NM2216,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
969,NM2217,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
970,NM2219,LECTURE 1,12,11,1,1,447,ARTS & SOCIAL SCIENCES,New Students [P]
971,NM2220,LECTURE 1,1,4,99,2215,2215,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
972,NM2220,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
973,NM3215,LECTURE 1,1,3,601,811,811,ARTS & SOCIAL SCIENCES,Returning Students [P]
974,NM3215,LECTURE 1,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
975,NM3216,LECTURE 1,1,6,850,1647,1647,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
976,NM3217,LECTURE 1,43,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
977,NM3220,LECTURE 1,2,1,150,1,150,ARTS & SOCIAL SCIENCES,Returning Students [P]
978,NM3224,LECTURE 1,3,6,1,621,1350,ARTS & SOCIAL SCIENCES,Returning Students [P]
979,NM4101,SECTIONAL TEACHING 1,3,2,1000,1,2425,ARTS & SOCIAL SCIENCES,Returning Students [P]
980,NM4880C,SECTIONAL TEACHING 1,12,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
981,NM5206,SECTIONAL TEACHING 1,23,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
982,NM5207,SECTIONAL TEACHING 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
983,NM5208,SECTIONAL TEACHING 1,50,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
984,PC1141,LECTURE SL1,19,4,2,1,865,SCIENCE,Returning Students [P] and NUS Students [G]
985,PC1141,LECTURE SL1,88,10,1,1,598,SCIENCE,New Students [P]
986,PC1142,LECTURE SL1,35,1,8,1,8,SCIENCE,Returning Students [P] and NUS Students [G]
987,PC1142,LECTURE SL1,105,3,1,1,250,SCIENCE,New Students [P]
988,PC1221,LECTURE SL1,36,2,10,1,50,SCIENCE,Returning Students [P] and NUS Students [G]
989,PC1221,LECTURE SL1,1,4,150,400,400,SCIENCE,New Students [P]
990,PC1221,LECTURE SL1,34,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
991,PC1222,LECTURE SL1,17,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
992,PC1222,LECTURE SL1,1,0,0,0,0,SCIENCE,New Students [P]
993,PC1222,LECTURE SL1,7,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
994,PC1323,LECTURE SL1,2,9,111,1095,1178,SCIENCE,Returning Students [P] and NUS Students [G]
995,PC1323,LECTURE SL1,2,2,597,1,598,SCIENCE,New Students [P]
996,PC1327,LECTURE SL1,4,16,400,1128,2969,SCIENCE,Returning Students [P] and NUS Students [G]
997,PC1327,LECTURE SL1,1,4,450,597,597,SCIENCE,New Students [P]
998,PC1431,LECTURE 1,1,5,25,250,250,SCIENCE,Returning Students [P] and NUS Students [G]
999,PC1431,LECTURE 1,2,0,0,0,0,SCIENCE,New Students [P]
1000,PC1431,LECTURE 2,2,3,50,200,548,SCIENCE,New Students [P]
1001,PC1431,LECTURE 2,98,4,1,1,700,ENGINEERING,New Students [P]
1002,PC1431,LECTURE 3,6,2,1,1,51,SCIENCE,Returning Students [P] and NUS Students [G]
1003,PC1431,LECTURE 3,1,0,0,0,0,SCIENCE,New Students [P]
1004,PC1431,LECTURE 3,12,1,50,1,50,ENGINEERING,New Students [P]
1005,PC1432,LECTURE 1,8,3,1,1,200,SCIENCE,Returning Students [P] and NUS Students [G]
1006,PC1432,LECTURE 1,3,0,0,0,0,SCIENCE,New Students [P]
1007,PC1432,LECTURE 1,66,4,1,1,746,ENGINEERING,New Students [P]
1008,PC1432,LECTURE 1,37,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
1009,PC2130,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1010,PC2131,LECTURE SL1,14,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1011,PC2131,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1012,PC2193,LECTURE SL1,24,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1013,PC2193,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1014,PC2231,LECTURE SL1,59,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1015,PC2231,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1016,PC2267,LECTURE SL1,104,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1017,PC2267,LECTURE SL1,10,0,0,0,0,SCIENCE,New Students [P]
1018,PC3193,LECTURE SL1,55,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1019,PC3231,LECTURE SL1,40,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1020,PC3233,LECTURE SL1,34,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1021,PC3235,LECTURE SL1,25,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1022,PC3242,LECTURE SL1,22,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1023,PC3274,LECTURE SL1,5,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1024,PC4130,LECTURE SL1,17,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1025,PC4241,LECTURE SL1,39,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1026,PC4244,LECTURE SL1,37,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1027,PC4246,LECTURE SL1,39,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1028,PC4248,LECTURE SL1,43,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1029,PC4250,LECTURE SL1,31,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1030,PC4259,LECTURE SL1,41,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1031,PC4267,LECTURE SL1,43,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1032,PF1101,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1033,PF1101,LECTURE 1,33,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1034,PF1102,LECTURE 1,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1035,PF1102,LECTURE 2,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1036,PF1102,LECTURE 2,50,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1037,PF2101,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1038,PF2102,LECTURE 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1039,PF2102,LECTURE 1,13,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1040,PF2201,LECTURE 1,3,4,100,200,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1041,PF2301,LECTURE 1,18,2,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1042,PF3101,LECTURE 1,40,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1043,PH1101E,LECTURE 1,1,5,100,525,525,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1044,PH1101E,LECTURE 1,6,13,274,520,599,ARTS & SOCIAL SCIENCES,New Students [P]
1045,PH2110,LECTURE 1,1,5,440,1400,1400,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1046,PH2201,LECTURE 1,9,1,120,1,120,ARTS & SOCIAL SCIENCES,New Students [P]
1047,PH2211,LECTURE 1,4,4,1,1,313,ARTS & SOCIAL SCIENCES,New Students [P]
1048,PH2212,LECTURE 1,3,3,800,1,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1049,PH2212,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1050,PH3209,LECTURE 1,7,7,10,1,1400,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1051,PH3209,LECTURE 1,7,2,1,1,300,ARTS & SOCIAL SCIENCES,New Students [P]
1052,PH3212,LECTURE 1,10,7,30,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1053,PH3212,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1054,PH3214,LECTURE 1,9,2,30,1,404,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1055,PH3214,LECTURE 1,10,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1056,PH4203,SEMINAR-STYLE MODULE CLASS 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1057,PH4205,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
